Ensembl Gene ID	Ensembl Transcript ID
ENSECAG00000019835	ENSECAT00000021000
ENSECAG00000019836	ENSECAT00000021001
ENSECAG00000019837	ENSECAT00000021644
ENSECAG00000019838	ENSECAT00000022446
ENSECAG00000019839	ENSECAT00000021181
ENSECAG00000019840	ENSECAT00000021495
ENSECAG00000019841	ENSECAT00000021192
ENSECAG00000019841	ENSECAT00000021203
ENSECAG00000019842	ENSECAT00000021674
ENSECAG00000019843	ENSECAT00000021404
ENSECAG00000019844	ENSECAT00000023357
ENSECAG00000019844	ENSECAT00000023389
ENSECAG00000019844	ENSECAT00000023469
ENSECAG00000019845	ENSECAT00000021140
ENSECAG00000019846	ENSECAT00000021012
ENSECAG00000019847	ENSECAT00000021219
ENSECAG00000019848	ENSECAT00000021361
ENSECAG00000019849	ENSECAT00000021276
ENSECAG00000019850	ENSECAT00000021539
ENSECAG00000019850	ENSECAT00000021549
ENSECAG00000019850	ENSECAT00000021629
ENSECAG00000019851	ENSECAT00000021353
ENSECAG00000019852	ENSECAT00000021375
ENSECAG00000019853	ENSECAT00000021024
ENSECAG00000019854	ENSECAT00000021019
ENSECAG00000019855	ENSECAT00000021269
ENSECAG00000019856	ENSECAT00000021135
ENSECAG00000019857	ENSECAT00000021218
ENSECAG00000019858	ENSECAT00000021110
ENSECAG00000019859	ENSECAT00000021129
ENSECAG00000019860	ENSECAT00000021022
ENSECAG00000019861	ENSECAT00000021180
ENSECAG00000019862	ENSECAT00000021255
ENSECAG00000019863	ENSECAT00000021095
ENSECAG00000019864	ENSECAT00000021052
ENSECAG00000019865	ENSECAT00000021364
ENSECAG00000019866	ENSECAT00000021026
ENSECAG00000019867	ENSECAT00000021800
ENSECAG00000019868	ENSECAT00000021048
ENSECAG00000019869	ENSECAT00000021418
ENSECAG00000019870	ENSECAT00000022080
ENSECAG00000019870	ENSECAT00000022227
ENSECAG00000019870	ENSECAT00000022348
ENSECAG00000019871	ENSECAT00000021031
ENSECAG00000019872	ENSECAT00000021034
ENSECAG00000019873	ENSECAT00000021083
ENSECAG00000019874	ENSECAT00000021870
ENSECAG00000019874	ENSECAT00000021978
ENSECAG00000019875	ENSECAT00000021519
ENSECAG00000019876	ENSECAT00000021051
ENSECAG00000019877	ENSECAT00000021220
ENSECAG00000019878	ENSECAT00000021040
ENSECAG00000019879	ENSECAT00000021103
ENSECAG00000019880	ENSECAT00000021895
ENSECAG00000019880	ENSECAT00000021959
ENSECAG00000019881	ENSECAT00000021106
ENSECAG00000019882	ENSECAT00000021050
ENSECAG00000019883	ENSECAT00000021049
ENSECAG00000019884	ENSECAT00000021714
ENSECAG00000019885	ENSECAT00000021348
ENSECAG00000019886	ENSECAT00000021053
ENSECAG00000019887	ENSECAT00000021162
ENSECAG00000019888	ENSECAT00000021209
ENSECAG00000019889	ENSECAT00000021273
ENSECAG00000019890	ENSECAT00000021310
ENSECAG00000019892	ENSECAT00000021111
ENSECAG00000019893	ENSECAT00000021074
ENSECAG00000019894	ENSECAT00000021546
ENSECAG00000019894	ENSECAT00000021603
ENSECAG00000019895	ENSECAT00000021068
ENSECAG00000019896	ENSECAT00000021059
ENSECAG00000019897	ENSECAT00000021514
ENSECAG00000019898	ENSECAT00000021630
ENSECAG00000019898	ENSECAT00000021665
ENSECAG00000019899	ENSECAT00000021420
ENSECAG00000019900	ENSECAT00000021133
ENSECAG00000019901	ENSECAT00000021287
ENSECAG00000019902	ENSECAT00000021243
ENSECAG00000019903	ENSECAT00000021069
ENSECAG00000019904	ENSECAT00000021077
ENSECAG00000019905	ENSECAT00000022024
ENSECAG00000019906	ENSECAT00000021075
ENSECAG00000019907	ENSECAT00000021072
ENSECAG00000019908	ENSECAT00000021175
ENSECAG00000019909	ENSECAT00000021165
ENSECAG00000019910	ENSECAT00000021208
ENSECAG00000019910	ENSECAT00000021240
ENSECAG00000019911	ENSECAT00000021609
ENSECAG00000019912	ENSECAT00000021396
ENSECAG00000019913	ENSECAT00000021500
ENSECAG00000019914	ENSECAT00000021202
ENSECAG00000019915	ENSECAT00000021098
ENSECAG00000019916	ENSECAT00000021547
ENSECAG00000019917	ENSECAT00000021589
ENSECAG00000019918	ENSECAT00000021536
ENSECAG00000019918	ENSECAT00000021550
ENSECAG00000019918	ENSECAT00000021557
ENSECAG00000019918	ENSECAT00000021585
ENSECAG00000019919	ENSECAT00000021118
ENSECAG00000019920	ENSECAT00000021096
ENSECAG00000019921	ENSECAT00000021114
ENSECAG00000019922	ENSECAT00000021251
ENSECAG00000019923	ENSECAT00000021377
ENSECAG00000019924	ENSECAT00000021099
ENSECAG00000019925	ENSECAT00000021141
ENSECAG00000019926	ENSECAT00000021291
ENSECAG00000019927	ENSECAT00000021972
ENSECAG00000019928	ENSECAT00000021999
ENSECAG00000019928	ENSECAT00000022135
ENSECAG00000019929	ENSECAT00000021128
ENSECAG00000019930	ENSECAT00000021107
ENSECAG00000019931	ENSECAT00000021190
ENSECAG00000019932	ENSECAT00000021892
ENSECAG00000019933	ENSECAT00000021580
ENSECAG00000019934	ENSECAT00000021113
ENSECAG00000019935	ENSECAT00000021123
ENSECAG00000019937	ENSECAT00000021119
ENSECAG00000019938	ENSECAT00000021302
ENSECAG00000019939	ENSECAT00000021246
ENSECAG00000019940	ENSECAT00000021183
ENSECAG00000019941	ENSECAT00000021117
ENSECAG00000019942	ENSECAT00000021116
ENSECAG00000019943	ENSECAT00000021835
ENSECAG00000019944	ENSECAT00000021121
ENSECAG00000019945	ENSECAT00000021125
ENSECAG00000019946	ENSECAT00000021371
ENSECAG00000019947	ENSECAT00000021406
ENSECAG00000019948	ENSECAT00000021228
ENSECAG00000019949	ENSECAT00000021459
ENSECAG00000019950	ENSECAT00000021582
ENSECAG00000019951	ENSECAT00000021127
ENSECAG00000019952	ENSECAT00000021628
ENSECAG00000019952	ENSECAT00000021668
ENSECAG00000019953	ENSECAT00000021124
ENSECAG00000019954	ENSECAT00000021278
ENSECAG00000019955	ENSECAT00000021587
ENSECAG00000019956	ENSECAT00000021270
ENSECAG00000019957	ENSECAT00000021167
ENSECAG00000019958	ENSECAT00000021274
ENSECAG00000026837	ENSECAT00000029114
ENSECAG00000019960	ENSECAT00000021143
ENSECAG00000019961	ENSECAT00000021706
ENSECAG00000019962	ENSECAT00000021197
ENSECAG00000019963	ENSECAT00000021161
ENSECAG00000019964	ENSECAT00000021156
ENSECAG00000019965	ENSECAT00000021399
ENSECAG00000019966	ENSECAT00000021146
ENSECAG00000019967	ENSECAT00000021474
ENSECAG00000019968	ENSECAT00000021159
ENSECAG00000019969	ENSECAT00000021212
ENSECAG00000019970	ENSECAT00000021150
ENSECAG00000019971	ENSECAT00000021155
ENSECAG00000026863	ENSECAT00000028986
ENSECAG00000026916	ENSECAT00000028932
ENSECAG00000026892	ENSECAT00000029062
ENSECAG00000019973	ENSECAT00000021354
ENSECAG00000019974	ENSECAT00000021373
ENSECAG00000019975	ENSECAT00000021256
ENSECAG00000019976	ENSECAT00000021169
ENSECAG00000019977	ENSECAT00000021186
ENSECAG00000019978	ENSECAT00000021345
ENSECAG00000019979	ENSECAT00000021744
ENSECAG00000019980	ENSECAT00000021411
ENSECAG00000019981	ENSECAT00000021160
ENSECAG00000019982	ENSECAT00000021163
ENSECAG00000019984	ENSECAT00000021177
ENSECAG00000019985	ENSECAT00000021236
ENSECAG00000019986	ENSECAT00000021265
ENSECAG00000019987	ENSECAT00000021176
ENSECAG00000019988	ENSECAT00000021244
ENSECAG00000019989	ENSECAT00000021284
ENSECAG00000019990	ENSECAT00000021815
ENSECAG00000019990	ENSECAT00000021827
ENSECAG00000019991	ENSECAT00000021174
ENSECAG00000019992	ENSECAT00000021469
ENSECAG00000026814	ENSECAT00000028881
ENSECAG00000019994	ENSECAT00000021239
ENSECAG00000019995	ENSECAT00000021766
ENSECAG00000026870	ENSECAT00000029045
ENSECAG00000019997	ENSECAT00000021553
ENSECAG00000019998	ENSECAT00000021432
ENSECAG00000019999	ENSECAT00000021185
ENSECAG00000020000	ENSECAT00000021554
ENSECAG00000020001	ENSECAT00000021214
ENSECAG00000020002	ENSECAT00000021316
ENSECAG00000020003	ENSECAT00000021338
ENSECAG00000020003	ENSECAT00000021362
ENSECAG00000020004	ENSECAT00000021290
ENSECAG00000020005	ENSECAT00000021257
ENSECAG00000020006	ENSECAT00000021187
ENSECAG00000020007	ENSECAT00000021463
ENSECAG00000020008	ENSECAT00000021210
ENSECAG00000020009	ENSECAT00000021277
ENSECAG00000020010	ENSECAT00000021397
ENSECAG00000020011	ENSECAT00000021440
ENSECAG00000020012	ENSECAT00000021542
ENSECAG00000020013	ENSECAT00000021320
ENSECAG00000020014	ENSECAT00000021198
ENSECAG00000020015	ENSECAT00000021222
ENSECAG00000020016	ENSECAT00000021196
ENSECAG00000020017	ENSECAT00000021199
ENSECAG00000020018	ENSECAT00000021194
ENSECAG00000020019	ENSECAT00000021271
ENSECAG00000020020	ENSECAT00000021734
ENSECAG00000020021	ENSECAT00000021211
ENSECAG00000020022	ENSECAT00000021382
ENSECAG00000020023	ENSECAT00000021224
ENSECAG00000020024	ENSECAT00000021473
ENSECAG00000020025	ENSECAT00000021226
ENSECAG00000020026	ENSECAT00000021333
ENSECAG00000020027	ENSECAT00000021216
ENSECAG00000020028	ENSECAT00000021217
ENSECAG00000020029	ENSECAT00000021422
ENSECAG00000020030	ENSECAT00000021305
ENSECAG00000020030	ENSECAT00000021323
ENSECAG00000020031	ENSECAT00000021343
ENSECAG00000020032	ENSECAT00000021606
ENSECAG00000020033	ENSECAT00000021223
ENSECAG00000020034	ENSECAT00000021232
ENSECAG00000020035	ENSECAT00000021329
ENSECAG00000020036	ENSECAT00000021831
ENSECAG00000020037	ENSECAT00000021241
ENSECAG00000020038	ENSECAT00000021227
ENSECAG00000020039	ENSECAT00000021229
ENSECAG00000020040	ENSECAT00000021230
ENSECAG00000020041	ENSECAT00000021268
ENSECAG00000020042	ENSECAT00000021480
ENSECAG00000020043	ENSECAT00000021252
ENSECAG00000020044	ENSECAT00000021242
ENSECAG00000020045	ENSECAT00000021281
ENSECAG00000020046	ENSECAT00000021497
ENSECAG00000020047	ENSECAT00000021416
ENSECAG00000015929	ENSECAT00000028966
ENSECAG00000015929	ENSECAT00000017777
ENSECAG00000015929	ENSECAT00000018659
ENSECAG00000020049	ENSECAT00000022068
ENSECAG00000020050	ENSECAT00000021486
ENSECAG00000020050	ENSECAT00000021515
ENSECAG00000020051	ENSECAT00000021705
ENSECAG00000020052	ENSECAT00000021578
ENSECAG00000020053	ENSECAT00000021313
ENSECAG00000020054	ENSECAT00000022187
ENSECAG00000020054	ENSECAT00000022325
ENSECAG00000020054	ENSECAT00000022351
ENSECAG00000020054	ENSECAT00000022361
ENSECAG00000020055	ENSECAT00000022588
ENSECAG00000020056	ENSECAT00000022049
ENSECAG00000020057	ENSECAT00000021247
ENSECAG00000020058	ENSECAT00000022054
ENSECAG00000020058	ENSECAT00000022076
ENSECAG00000020059	ENSECAT00000021258
ENSECAG00000020060	ENSECAT00000021298
ENSECAG00000020061	ENSECAT00000021311
ENSECAG00000020062	ENSECAT00000021489
ENSECAG00000020063	ENSECAT00000021264
ENSECAG00000020064	ENSECAT00000021498
ENSECAG00000020065	ENSECAT00000021398
ENSECAG00000020065	ENSECAT00000021403
ENSECAG00000020066	ENSECAT00000021327
ENSECAG00000020067	ENSECAT00000021262
ENSECAG00000020068	ENSECAT00000021295
ENSECAG00000020069	ENSECAT00000021359
ENSECAG00000020070	ENSECAT00000021292
ENSECAG00000020071	ENSECAT00000021408
ENSECAG00000020072	ENSECAT00000021466
ENSECAG00000020073	ENSECAT00000021266
ENSECAG00000020074	ENSECAT00000022793
ENSECAG00000020075	ENSECAT00000021263
ENSECAG00000020076	ENSECAT00000021737
ENSECAG00000020077	ENSECAT00000021450
ENSECAG00000020078	ENSECAT00000022332
ENSECAG00000020078	ENSECAT00000022405
ENSECAG00000020079	ENSECAT00000021275
ENSECAG00000020080	ENSECAT00000021306
ENSECAG00000020081	ENSECAT00000021317
ENSECAG00000020082	ENSECAT00000021324
ENSECAG00000020083	ENSECAT00000021358
ENSECAG00000020084	ENSECAT00000021286
ENSECAG00000020085	ENSECAT00000021347
ENSECAG00000020086	ENSECAT00000021280
ENSECAG00000020087	ENSECAT00000021481
ENSECAG00000020088	ENSECAT00000021470
ENSECAG00000020090	ENSECAT00000021288
ENSECAG00000020091	ENSECAT00000021330
ENSECAG00000020092	ENSECAT00000021318
ENSECAG00000020093	ENSECAT00000021581
ENSECAG00000020094	ENSECAT00000021303
ENSECAG00000020095	ENSECAT00000021297
ENSECAG00000020096	ENSECAT00000021294
ENSECAG00000020097	ENSECAT00000021319
ENSECAG00000020098	ENSECAT00000021625
ENSECAG00000020099	ENSECAT00000021299
ENSECAG00000020100	ENSECAT00000021658
ENSECAG00000020101	ENSECAT00000021477
ENSECAG00000020102	ENSECAT00000021747
ENSECAG00000020103	ENSECAT00000021304
ENSECAG00000020104	ENSECAT00000021621
ENSECAG00000020105	ENSECAT00000021296
ENSECAG00000020106	ENSECAT00000021449
ENSECAG00000020107	ENSECAT00000021308
ENSECAG00000020108	ENSECAT00000021312
ENSECAG00000020109	ENSECAT00000021770
ENSECAG00000020110	ENSECAT00000022000
ENSECAG00000020110	ENSECAT00000022027
ENSECAG00000020111	ENSECAT00000022689
ENSECAG00000020112	ENSECAT00000021350
ENSECAG00000020113	ENSECAT00000022651
ENSECAG00000020114	ENSECAT00000021607
ENSECAG00000020115	ENSECAT00000021801
ENSECAG00000020116	ENSECAT00000021631
ENSECAG00000020117	ENSECAT00000021505
ENSECAG00000020118	ENSECAT00000022079
ENSECAG00000020118	ENSECAT00000022088
ENSECAG00000020119	ENSECAT00000021314
ENSECAG00000020120	ENSECAT00000021340
ENSECAG00000020121	ENSECAT00000021315
ENSECAG00000020122	ENSECAT00000021448
ENSECAG00000020123	ENSECAT00000021363
ENSECAG00000020124	ENSECAT00000021321
ENSECAG00000020125	ENSECAT00000022294
ENSECAG00000020126	ENSECAT00000021634
ENSECAG00000020127	ENSECAT00000021379
ENSECAG00000020128	ENSECAT00000021659
ENSECAG00000020129	ENSECAT00000021769
ENSECAG00000020130	ENSECAT00000021366
ENSECAG00000020130	ENSECAT00000021393
ENSECAG00000020131	ENSECAT00000021334
ENSECAG00000020132	ENSECAT00000021325
ENSECAG00000020133	ENSECAT00000021355
ENSECAG00000020134	ENSECAT00000021482
ENSECAG00000020135	ENSECAT00000021331
ENSECAG00000020136	ENSECAT00000021402
ENSECAG00000020137	ENSECAT00000021412
ENSECAG00000020138	ENSECAT00000021471
ENSECAG00000020139	ENSECAT00000021626
ENSECAG00000020140	ENSECAT00000021360
ENSECAG00000020141	ENSECAT00000021332
ENSECAG00000020142	ENSECAT00000021774
ENSECAG00000020143	ENSECAT00000021401
ENSECAG00000020144	ENSECAT00000021439
ENSECAG00000020145	ENSECAT00000021372
ENSECAG00000020146	ENSECAT00000021356
ENSECAG00000020147	ENSECAT00000021761
ENSECAG00000020148	ENSECAT00000021483
ENSECAG00000020149	ENSECAT00000021428
ENSECAG00000020150	ENSECAT00000021370
ENSECAG00000020151	ENSECAT00000021415
ENSECAG00000020152	ENSECAT00000021341
ENSECAG00000020153	ENSECAT00000021344
ENSECAG00000020154	ENSECAT00000021462
ENSECAG00000020155	ENSECAT00000021679
ENSECAG00000020156	ENSECAT00000021395
ENSECAG00000020157	ENSECAT00000021837
ENSECAG00000020158	ENSECAT00000021527
ENSECAG00000020159	ENSECAT00000021419
ENSECAG00000020160	ENSECAT00000021390
ENSECAG00000020161	ENSECAT00000021545
ENSECAG00000020162	ENSECAT00000021443
ENSECAG00000020163	ENSECAT00000021534
ENSECAG00000020164	ENSECAT00000021560
ENSECAG00000020165	ENSECAT00000021447
ENSECAG00000020166	ENSECAT00000021380
ENSECAG00000020167	ENSECAT00000021445
ENSECAG00000020168	ENSECAT00000022809
ENSECAG00000020168	ENSECAT00000022823
ENSECAG00000020168	ENSECAT00000022846
ENSECAG00000020168	ENSECAT00000022915
ENSECAG00000020169	ENSECAT00000021369
ENSECAG00000020170	ENSECAT00000021378
ENSECAG00000020171	ENSECAT00000021690
ENSECAG00000020172	ENSECAT00000021424
ENSECAG00000020173	ENSECAT00000021876
ENSECAG00000020174	ENSECAT00000021374
ENSECAG00000020175	ENSECAT00000021490
ENSECAG00000020176	ENSECAT00000021376
ENSECAG00000020177	ENSECAT00000021381
ENSECAG00000020178	ENSECAT00000021496
ENSECAG00000020179	ENSECAT00000021451
ENSECAG00000026980	ENSECAT00000028905
ENSECAG00000020181	ENSECAT00000022231
ENSECAG00000020182	ENSECAT00000021701
ENSECAG00000020182	ENSECAT00000021755
ENSECAG00000020183	ENSECAT00000021384
ENSECAG00000020184	ENSECAT00000021499
ENSECAG00000020185	ENSECAT00000021385
ENSECAG00000020186	ENSECAT00000021731
ENSECAG00000020186	ENSECAT00000021789
ENSECAG00000020187	ENSECAT00000021567
ENSECAG00000020188	ENSECAT00000021552
ENSECAG00000020189	ENSECAT00000021456
ENSECAG00000020190	ENSECAT00000021413
ENSECAG00000020191	ENSECAT00000021601
ENSECAG00000020192	ENSECAT00000021392
ENSECAG00000020192	ENSECAT00000021407
ENSECAG00000020193	ENSECAT00000021976
ENSECAG00000020193	ENSECAT00000022200
ENSECAG00000020194	ENSECAT00000021508
ENSECAG00000020195	ENSECAT00000021389
ENSECAG00000020196	ENSECAT00000021417
ENSECAG00000020197	ENSECAT00000021394
ENSECAG00000020198	ENSECAT00000021667
ENSECAG00000020199	ENSECAT00000021753
ENSECAG00000020200	ENSECAT00000022158
ENSECAG00000020201	ENSECAT00000021431
ENSECAG00000020202	ENSECAT00000021409
ENSECAG00000020203	ENSECAT00000021434
ENSECAG00000020204	ENSECAT00000021491
ENSECAG00000020205	ENSECAT00000021433
ENSECAG00000020206	ENSECAT00000021558
ENSECAG00000020207	ENSECAT00000021889
ENSECAG00000020208	ENSECAT00000021828
ENSECAG00000020209	ENSECAT00000021414
ENSECAG00000020210	ENSECAT00000021446
ENSECAG00000020211	ENSECAT00000021610
ENSECAG00000020212	ENSECAT00000021429
ENSECAG00000020213	ENSECAT00000021647
ENSECAG00000020214	ENSECAT00000021468
ENSECAG00000020215	ENSECAT00000022439
ENSECAG00000020215	ENSECAT00000022476
ENSECAG00000020216	ENSECAT00000021817
ENSECAG00000020217	ENSECAT00000021484
ENSECAG00000020218	ENSECAT00000021863
ENSECAG00000020218	ENSECAT00000021919
ENSECAG00000020219	ENSECAT00000021465
ENSECAG00000020220	ENSECAT00000021562
ENSECAG00000020221	ENSECAT00000021637
ENSECAG00000020222	ENSECAT00000021426
ENSECAG00000020223	ENSECAT00000021501
ENSECAG00000020224	ENSECAT00000021425
ENSECAG00000009714	ENSECAT00000028823
ENSECAG00000009714	ENSECAT00000009922
ENSECAG00000020226	ENSECAT00000021541
ENSECAG00000020227	ENSECAT00000021816
ENSECAG00000020228	ENSECAT00000021531
ENSECAG00000020229	ENSECAT00000021444
ENSECAG00000020230	ENSECAT00000021608
ENSECAG00000020231	ENSECAT00000021683
ENSECAG00000020232	ENSECAT00000021617
ENSECAG00000020233	ENSECAT00000021504
ENSECAG00000020234	ENSECAT00000021476
ENSECAG00000020235	ENSECAT00000021485
ENSECAG00000020236	ENSECAT00000021453
ENSECAG00000020237	ENSECAT00000021556
ENSECAG00000020238	ENSECAT00000021653
ENSECAG00000020239	ENSECAT00000021507
ENSECAG00000020240	ENSECAT00000021502
ENSECAG00000020241	ENSECAT00000021442
ENSECAG00000020242	ENSECAT00000021716
ENSECAG00000020243	ENSECAT00000021525
ENSECAG00000020244	ENSECAT00000021478
ENSECAG00000020245	ENSECAT00000021661
ENSECAG00000020246	ENSECAT00000021867
ENSECAG00000020247	ENSECAT00000021654
ENSECAG00000020248	ENSECAT00000021975
ENSECAG00000020249	ENSECAT00000021460
ENSECAG00000020250	ENSECAT00000021454
ENSECAG00000020251	ENSECAT00000021856
ENSECAG00000020252	ENSECAT00000021903
ENSECAG00000020253	ENSECAT00000021588
ENSECAG00000020254	ENSECAT00000021530
ENSECAG00000020255	ENSECAT00000021600
ENSECAG00000020256	ENSECAT00000021467
ENSECAG00000020257	ENSECAT00000021461
ENSECAG00000020258	ENSECAT00000021488
ENSECAG00000020259	ENSECAT00000021997
ENSECAG00000020260	ENSECAT00000022058
ENSECAG00000020260	ENSECAT00000022156
ENSECAG00000020260	ENSECAT00000022195
ENSECAG00000020261	ENSECAT00000021791
ENSECAG00000020262	ENSECAT00000021792
ENSECAG00000020263	ENSECAT00000021472
ENSECAG00000020264	ENSECAT00000021561
ENSECAG00000020265	ENSECAT00000021487
ENSECAG00000020266	ENSECAT00000021521
ENSECAG00000020267	ENSECAT00000021526
ENSECAG00000020268	ENSECAT00000021591
ENSECAG00000020269	ENSECAT00000021516
ENSECAG00000020270	ENSECAT00000021826
ENSECAG00000020271	ENSECAT00000022122
ENSECAG00000020272	ENSECAT00000022368
ENSECAG00000020273	ENSECAT00000021638
ENSECAG00000020274	ENSECAT00000021739
ENSECAG00000020275	ENSECAT00000021493
ENSECAG00000020276	ENSECAT00000022057
ENSECAG00000020277	ENSECAT00000021861
ENSECAG00000020278	ENSECAT00000022034
ENSECAG00000020278	ENSECAT00000022038
ENSECAG00000020279	ENSECAT00000021928
ENSECAG00000020279	ENSECAT00000021969
ENSECAG00000020279	ENSECAT00000022121
ENSECAG00000020279	ENSECAT00000022159
ENSECAG00000020280	ENSECAT00000021506
ENSECAG00000020281	ENSECAT00000021868
ENSECAG00000020282	ENSECAT00000021548
ENSECAG00000020283	ENSECAT00000021575
ENSECAG00000020284	ENSECAT00000021685
ENSECAG00000020285	ENSECAT00000021555
ENSECAG00000020286	ENSECAT00000021544
ENSECAG00000020287	ENSECAT00000021649
ENSECAG00000020288	ENSECAT00000021494
ENSECAG00000020289	ENSECAT00000022482
ENSECAG00000020289	ENSECAT00000022532
ENSECAG00000020289	ENSECAT00000022536
ENSECAG00000020289	ENSECAT00000022556
ENSECAG00000020290	ENSECAT00000021532
ENSECAG00000020291	ENSECAT00000021524
ENSECAG00000020292	ENSECAT00000022425
ENSECAG00000020292	ENSECAT00000022571
ENSECAG00000020293	ENSECAT00000021619
ENSECAG00000020294	ENSECAT00000021523
ENSECAG00000020295	ENSECAT00000021773
ENSECAG00000020296	ENSECAT00000021598
ENSECAG00000020297	ENSECAT00000021510
ENSECAG00000020298	ENSECAT00000021651
ENSECAG00000020299	ENSECAT00000022005
ENSECAG00000020300	ENSECAT00000021513
ENSECAG00000020301	ENSECAT00000022323
ENSECAG00000020302	ENSECAT00000021511
ENSECAG00000020303	ENSECAT00000022377
ENSECAG00000020303	ENSECAT00000022430
ENSECAG00000020304	ENSECAT00000021979
ENSECAG00000020305	ENSECAT00000022084
ENSECAG00000020305	ENSECAT00000022089
ENSECAG00000020306	ENSECAT00000021512
ENSECAG00000020307	ENSECAT00000021583
ENSECAG00000020308	ENSECAT00000021517
ENSECAG00000020309	ENSECAT00000021689
ENSECAG00000020310	ENSECAT00000021596
ENSECAG00000020311	ENSECAT00000021998
ENSECAG00000020312	ENSECAT00000021841
ENSECAG00000020312	ENSECAT00000021846
ENSECAG00000020313	ENSECAT00000021640
ENSECAG00000020314	ENSECAT00000021983
ENSECAG00000020314	ENSECAT00000022026
ENSECAG00000020314	ENSECAT00000022030
ENSECAG00000020315	ENSECAT00000021762
ENSECAG00000020316	ENSECAT00000021672
ENSECAG00000020317	ENSECAT00000021528
ENSECAG00000020318	ENSECAT00000021529
ENSECAG00000020319	ENSECAT00000021590
ENSECAG00000020320	ENSECAT00000021584
ENSECAG00000020322	ENSECAT00000021535
ENSECAG00000020323	ENSECAT00000021533
ENSECAG00000020324	ENSECAT00000021563
ENSECAG00000020325	ENSECAT00000021572
ENSECAG00000020326	ENSECAT00000022165
ENSECAG00000020327	ENSECAT00000021571
ENSECAG00000020328	ENSECAT00000021727
ENSECAG00000020329	ENSECAT00000021537
ENSECAG00000020331	ENSECAT00000021657
