ENSECAG00000000002	ENSG00000197713
ENSECAG00000022204	ENSG00000168300
ENSECAG00000022206	ENSG00000165688
ENSECAG00000000245	ENSG00000152932
ENSECAG00000000245	ENSG00000152932
ENSECAG00000014364	ENSG00000178996
ENSECAG00000014364	ENSG00000178996
ENSECAG00000010739	ENSG00000164171
ENSECAG00000010739	ENSG00000164171
ENSECAG00000010739	ENSG00000164171
ENSECAG00000022209	ENSG00000071894
ENSECAG00000022209	ENSG00000071894
ENSECAG00000022211	ENSG00000215440
ENSECAG00000022212	ENSG00000183726
ENSECAG00000022213	ENSG00000170638
ENSECAG00000022214	ENSG00000162687
ENSECAG00000022215	ENSG00000101343
ENSECAG00000022216	ENSG00000167210
ENSECAG00000022217	ENSG00000108651
ENSECAG00000022218	ENSG00000162723
ENSECAG00000022219	ENSG00000125149
ENSECAG00000022220	ENSG00000278548
ENSECAG00000022220	ENSG00000278548
ENSECAG00000022220	ENSG00000278548
ENSECAG00000022221	ENSG00000211804
ENSECAG00000022222	ENSG00000112290
ENSECAG00000022223	ENSG00000132466
ENSECAG00000022224	ENST00000617907
ENSECAG00000022225	ENSG00000185187
ENSECAG00000022227	ENSG00000102738
ENSECAG00000022228	ENSG00000137171
ENSECAG00000022230	ENSG00000179008
ENSECAG00000022231	ENSG00000091844
ENSECAG00000022232	ENSG00000111961
ENSECAG00000022233	ENSG00000167768
ENSECAG00000022234	ENSG00000172346
ENSECAG00000022235	ENSG00000162441
ENSECAG00000022236	ENSG00000052126
ENSECAG00000022237	ENSG00000177239
ENSECAG00000022238	ENSG00000274180
ENSECAG00000022239	ENSG00000152766
ENSECAG00000022240	ENSG00000281245
ENSECAG00000022241	ENSG00000196557
ENSECAG00000022241	ENSG00000196557
ENSECAG00000022242	ENSG00000034152
ENSECAG00000022243	ENSG00000101928
ENSECAG00000022244	ENSG00000095596
ENSECAG00000022245	ENSG00000181938
ENSECAG00000022246	ENSG00000277292
ENSECAG00000022247	ENSG00000123838
ENSECAG00000022249	ENSG00000158470
ENSECAG00000022250	ENSG00000204450
ENSECAG00000022251	ENSG00000180815
ENSECAG00000022251	ENSG00000180815
ENSECAG00000022252	ENSG00000185404
ENSECAG00000022254	ENSG00000167460
ENSECAG00000022255	ENSG00000159023
ENSECAG00000022255	ENSG00000159023
ENSECAG00000022255	ENSG00000159023
ENSECAG00000022256	ENSG00000005981
ENSECAG00000022257	ENSG00000154146
ENSECAG00000022258	ENSG00000139410
ENSECAG00000022259	ENSG00000106178
ENSECAG00000022260	ENSG00000101210
ENSECAG00000022261	ENSG00000170231
ENSECAG00000022262	ENSG00000185658
ENSECAG00000022262	ENSG00000185658
ENSECAG00000022263	ENSG00000113739
ENSECAG00000022264	ENSG00000211809
ENSECAG00000022265	ENSG00000163029
ENSECAG00000022266	ENSG00000175970
ENSECAG00000022267	ENSG00000278243
ENSECAG00000022268	ENSG00000163288
ENSECAG00000022269	ENSG00000179335
ENSECAG00000022270	ENSG00000262826
ENSECAG00000022271	ENSG00000182504
ENSECAG00000022272	ENSG00000115464
ENSECAG00000022272	ENSG00000115464
ENSECAG00000022272	ENSG00000115464
ENSECAG00000022273	ENSG00000273294
ENSECAG00000022274	ENSG00000279906
ENSECAG00000022275	ENSG00000110917
ENSECAG00000022276	ENSG00000131263
ENSECAG00000022277	ENSG00000189221
ENSECAG00000022278	ENSG00000137812
ENSECAG00000022279	ENSG00000132386
ENSECAG00000022280	ENSG00000127507
ENSECAG00000022281	ENSG00000142700
ENSECAG00000022282	ENSG00000000457
ENSECAG00000022283	ENSG00000132357
ENSECAG00000022284	ENSG00000162374
ENSECAG00000022285	ENSG00000184863
ENSECAG00000022286	ENSG00000164144
ENSECAG00000022288	ENSG00000174233
ENSECAG00000022289	ENSG00000184012
ENSECAG00000022290	ENSG00000115271
ENSECAG00000022291	ENSG00000198624
ENSECAG00000022292	ENSG00000186943
ENSECAG00000022293	ENSG00000111325
ENSECAG00000022294	ENSG00000107859
ENSECAG00000022295	ENSG00000197976
ENSECAG00000022296	ENSG00000100359
ENSECAG00000022296	ENSG00000100359
ENSECAG00000022297	ENSG00000198723
ENSECAG00000022298	ENSG00000103494
ENSECAG00000022298	ENSG00000103494
ENSECAG00000022299	ENSG00000188993
ENSECAG00000022300	ENSG00000165730
ENSECAG00000022301	ENSG00000160209
ENSECAG00000022302	ENSG00000177981
ENSECAG00000022303	ENSG00000164758
ENSECAG00000022304	ENSG00000239305
ENSECAG00000022305	ENSG00000117472
ENSECAG00000022306	ENSG00000184863
ENSECAG00000022307	ENSG00000118217
ENSECAG00000022308	ENSG00000184937
ENSECAG00000022309	ENSG00000145214
ENSECAG00000022309	ENSG00000145214
ENSECAG00000022310	ENSG00000110944
ENSECAG00000022311	ENSG00000090447
ENSECAG00000022312	ENSG00000215009
ENSECAG00000022313	ENSG00000139219
ENSECAG00000022313	ENSG00000139219
ENSECAG00000022313	ENSG00000139219
ENSECAG00000022313	ENSG00000139219
ENSECAG00000022314	ENSG00000143742
ENSECAG00000022315	ENSG00000147439
ENSECAG00000022317	ENSG00000159228
ENSECAG00000022318	ENSG00000148204
ENSECAG00000022320	ENSG00000143198
ENSECAG00000022321	ENSG00000173517
ENSECAG00000022322	ENSG00000048140
ENSECAG00000022323	ENSG00000131470
ENSECAG00000022325	ENSG00000100823
ENSECAG00000022326	ENSG00000170581
ENSECAG00000022328	ENSG00000263639
ENSECAG00000022329	ENSG00000148948
ENSECAG00000022330	ENSG00000087502
ENSECAG00000022331	ENSG00000174928
ENSECAG00000022332	ENSG00000179796
ENSECAG00000022333	ENSG00000174514
ENSECAG00000022334	ENSG00000175203
ENSECAG00000022335	ENSG00000134901
ENSECAG00000022338	ENSG00000150722
ENSECAG00000022339	ENSG00000198944
ENSECAG00000022340	ENSG00000165970
ENSECAG00000022340	ENSG00000165970
ENSECAG00000022341	ENSG00000079805
ENSECAG00000022341	ENSG00000079805
ENSECAG00000022342	ENSG00000171033
ENSECAG00000022344	ENSG00000167723
ENSECAG00000022345	ENSG00000169071
ENSECAG00000022346	ENSG00000153094
ENSECAG00000022347	ENSG00000164604
ENSECAG00000022348	ENSG00000164099
ENSECAG00000022349	ENSG00000164402
ENSECAG00000022350	ENSG00000164751
ENSECAG00000022351	ENSG00000169962
ENSECAG00000022352	ENSG00000079101
ENSECAG00000022353	ENSG00000182272
ENSECAG00000022353	ENSG00000182272
ENSECAG00000022353	ENSG00000182272
ENSECAG00000022355	ENSG00000147697
ENSECAG00000022357	ENSG00000175766
ENSECAG00000022358	ENSG00000130957
ENSECAG00000022359	ENSG00000110074
ENSECAG00000022360	ENSG00000146094
ENSECAG00000022361	ENSG00000116001
ENSECAG00000022362	ENSG00000198000
ENSECAG00000022363	ENSG00000078487
ENSECAG00000022365	ENSG00000100823
ENSECAG00000022366	ENSG00000104953
ENSECAG00000022367	ENSG00000173239
ENSECAG00000022368	ENSG00000134046
ENSECAG00000022369	ENSG00000132471
ENSECAG00000022370	ENSG00000104722
ENSECAG00000022370	ENSG00000104722
ENSECAG00000022371	ENSG00000262156
ENSECAG00000022373	ENSG00000137168
ENSECAG00000022374	ENSG00000149922
ENSECAG00000022375	ENSG00000175166
ENSECAG00000022376	ENSG00000173166
ENSECAG00000022377	ENSG00000170298
ENSECAG00000022377	ENSG00000170298
ENSECAG00000022377	ENSG00000170298
ENSECAG00000022377	ENSG00000171916
ENSECAG00000022377	ENSG00000171916
ENSECAG00000022377	ENSG00000171916
ENSECAG00000022377	ENSG00000171916
ENSECAG00000022377	ENSG00000171916
ENSECAG00000022378	ENSG00000143061
ENSECAG00000022378	ENSG00000143061
ENSECAG00000022379	ENSG00000170633
ENSECAG00000022380	ENSG00000121377
ENSECAG00000022381	ENSG00000117597
ENSECAG00000022383	ENSG00000135549
ENSECAG00000022385	ENSG00000160959
ENSECAG00000022386	ENSG00000141867
ENSECAG00000022387	ENSG00000105784
ENSECAG00000022388	ENSG00000135506
ENSECAG00000022389	ENSG00000197111
ENSECAG00000022390	ENSG00000130300
ENSECAG00000022391	ENSG00000119522
ENSECAG00000022392	ENSG00000213398
ENSECAG00000022394	ENSG00000167799
ENSECAG00000022395	ENSG00000114654
ENSECAG00000022396	ENSG00000108055
ENSECAG00000022397	ENSG00000228090
ENSECAG00000022398	ENSG00000164100
ENSECAG00000022399	ENSG00000164434
ENSECAG00000022400	ENSG00000164649
ENSECAG00000022401	ENSG00000170448
ENSECAG00000022402	ENSG00000145990
ENSECAG00000022403	ENSG00000203666
ENSECAG00000022404	ENSG00000276971
ENSECAG00000022405	ENSG00000148400
ENSECAG00000022405	ENSG00000148400
ENSECAG00000022406	ENSG00000167800
ENSECAG00000022407	ENSG00000145147
ENSECAG00000022408	ENSG00000122223
ENSECAG00000022409	ENSG00000125107
ENSECAG00000022411	ENSG00000137764
ENSECAG00000022412	ENSG00000126749
ENSECAG00000022413	ENSG00000100353
ENSECAG00000022414	ENSG00000070915
ENSECAG00000022418	ENSG00000180834
ENSECAG00000022419	ENSG00000166947
ENSECAG00000022420	ENSG00000105699
ENSECAG00000022421	ENSG00000114779
ENSECAG00000022422	ENSG00000175193
ENSECAG00000022423	ENSG00000162407
ENSECAG00000022424	ENSG00000006327
ENSECAG00000022425	ENSG00000219073
ENSECAG00000022426	ENSG00000133789
ENSECAG00000022427	ENSG00000137766
ENSECAG00000022428	ENSG00000145879
ENSECAG00000022429	ENSG00000125375
ENSECAG00000022430	ENSG00000198846
ENSECAG00000022431	ENSG00000111640
ENSECAG00000022432	ENSG00000054690
ENSECAG00000022433	ENSG00000104879
ENSECAG00000022434	ENSG00000164830
ENSECAG00000022436	ENSG00000102910
ENSECAG00000022437	ENSG00000100902
ENSECAG00000022438	ENSG00000163131
ENSECAG00000022440	ENSG00000172534
ENSECAG00000022441	ENSG00000091831
ENSECAG00000022441	ENSG00000091831
ENSECAG00000022442	ENSG00000143933
ENSECAG00000022443	ENSG00000138271
ENSECAG00000022444	ENSG00000172992
ENSECAG00000022445	ENSG00000104497
ENSECAG00000022446	ENSG00000166428
ENSECAG00000022447	ENSG00000154380
ENSECAG00000022447	ENSG00000154380
ENSECAG00000022447	ENSG00000154380
ENSECAG00000022447	ENSG00000154380
ENSECAG00000022448	ENSG00000122641
ENSECAG00000022449	ENSG00000163875
ENSECAG00000022450	ENSG00000073146
ENSECAG00000022451	ENSG00000181982
ENSECAG00000022453	ENSG00000274332
ENSECAG00000022453	ENSG00000185158
ENSECAG00000022454	ENSG00000128645
ENSECAG00000022455	ENSG00000160299
ENSECAG00000022456	ENSG00000150873
ENSECAG00000022458	ENSG00000123815
ENSECAG00000022459	ENSG00000169609
ENSECAG00000022460	ENSG00000163714
ENSECAG00000022461	ENSG00000169359
ENSECAG00000022461	ENSG00000169359
ENSECAG00000022462	ENSG00000265107
ENSECAG00000022463	ENSG00000166206
ENSECAG00000022464	ENSG00000128654
ENSECAG00000022465	ENSG00000198673
ENSECAG00000022467	ENSG00000114656
ENSECAG00000022468	ENSG00000117592
ENSECAG00000022469	ENSG00000166441
ENSECAG00000022470	ENSG00000176371
ENSECAG00000022471	ENSG00000213064
ENSECAG00000022472	ENSG00000130764
ENSECAG00000022472	ENSG00000130764
ENSECAG00000022473	ENSG00000086015
ENSECAG00000022474	ENSG00000128595
ENSECAG00000022475	ENSG00000184925
ENSECAG00000004581	ENSG00000178394
ENSECAG00000004581	ENSG00000178394
ENSECAG00000022479	ENSG00000130167
ENSECAG00000022480	ENSG00000162298
ENSECAG00000022481	ENSG00000213024
ENSECAG00000022482	ENSG00000107341
ENSECAG00000022483	ENSG00000112245
ENSECAG00000022484	ENSG00000112983
ENSECAG00000022484	ENSG00000112983
ENSECAG00000022485	ENSG00000223775
ENSECAG00000022486	ENSG00000135632
ENSECAG00000022487	ENSG00000131389
ENSECAG00000022488	ENSG00000183624
ENSECAG00000022491	ENSG00000151332
ENSECAG00000022492	ENSG00000166181
ENSECAG00000022493	ENSG00000168418
ENSECAG00000022494	ENSG00000135655
ENSECAG00000022494	ENSG00000135655
ENSECAG00000022495	ENSG00000186416
ENSECAG00000022497	ENSG00000079557
ENSECAG00000022498	ENSG00000150093
ENSECAG00000022499	ENSG00000095539
ENSECAG00000022500	ENSG00000197043
ENSECAG00000026868	ENST00000417143
ENSECAG00000001249	ENSG00000184557
ENSECAG00000001249	ENSG00000184557
ENSECAG00000022503	ENSG00000091181
ENSECAG00000022504	ENSG00000175029
ENSECAG00000022505	ENSG00000174808
ENSECAG00000022506	ENSG00000136478
ENSECAG00000022507	ENSG00000160685
ENSECAG00000022508	ENSG00000272835
ENSECAG00000022509	ENSG00000115252
ENSECAG00000022510	ENSG00000158488
ENSECAG00000022511	ENSG00000196923
ENSECAG00000022513	ENSG00000130751
ENSECAG00000022514	ENSG00000124237
ENSECAG00000022515	ENSG00000167306
ENSECAG00000022515	ENSG00000167306
ENSECAG00000022515	ENSG00000167306
ENSECAG00000022515	ENSG00000167306
ENSECAG00000022515	ENSG00000167306
ENSECAG00000022516	ENSG00000140382
ENSECAG00000022520	ENSG00000281013
ENSECAG00000022521	ENSG00000214595
ENSECAG00000022521	ENSG00000214595
ENSECAG00000022522	ENSG00000196449
ENSECAG00000022523	ENSG00000145888
ENSECAG00000022524	ENSG00000127540
ENSECAG00000022525	ENSG00000109321
ENSECAG00000022526	ENSG00000129910
ENSECAG00000022527	ENSG00000157827
ENSECAG00000022527	ENSG00000157827
ENSECAG00000022529	ENSG00000124227
ENSECAG00000022530	ENSG00000223802
ENSECAG00000022531	ENSG00000146530
ENSECAG00000022532	ENSG00000131149
ENSECAG00000022533	ENSG00000167191
ENSECAG00000022534	ENSG00000073584
ENSECAG00000022535	ENSG00000015676
ENSECAG00000022536	ENSG00000084093
ENSECAG00000022537	ENSG00000147676
ENSECAG00000022538	ENSG00000114646
ENSECAG00000022539	ENSG00000244005
ENSECAG00000022541	ENSG00000175395
ENSECAG00000022543	ENSG00000185090
ENSECAG00000022544	ENSG00000055609
ENSECAG00000022544	ENSG00000055609
ENSECAG00000022545	ENSG00000156860
ENSECAG00000022546	ENSG00000104774
ENSECAG00000022549	ENSG00000179270
ENSECAG00000022550	ENSG00000226660
ENSECAG00000022551	ENSG00000100678
ENSECAG00000022552	ENSG00000123360
ENSECAG00000022553	ENSG00000169047
ENSECAG00000022554	ENSG00000182544
ENSECAG00000022555	ENSG00000104892
ENSECAG00000022556	ENSG00000154258
ENSECAG00000022556	ENSG00000154258
ENSECAG00000022556	ENSG00000154258
ENSECAG00000022557	ENSG00000140299
ENSECAG00000022559	ENSG00000172500
ENSECAG00000022561	ENSG00000184277
ENSECAG00000022563	ENSG00000007376
ENSECAG00000022564	ENSG00000134762
ENSECAG00000022565	ENSG00000166669
ENSECAG00000022566	ENSG00000124733
ENSECAG00000022567	ENSG00000204628
ENSECAG00000022568	ENSG00000170006
ENSECAG00000022569	ENSG00000088053
ENSECAG00000022570	ENSG00000128340
ENSECAG00000022571	ENSG00000123838
ENSECAG00000022571	ENSG00000123838
ENSECAG00000022573	ENSG00000155313
ENSECAG00000022574	ENSG00000076685
ENSECAG00000022575	ENSG00000198183
ENSECAG00000022576	ENSG00000067704
ENSECAG00000022577	ENSG00000129673
ENSECAG00000022578	ENSG00000133265
ENSECAG00000022579	ENSG00000108039
ENSECAG00000022580	ENSG00000203943
ENSECAG00000022581	ENSG00000162836
ENSECAG00000022582	ENSG00000109670
ENSECAG00000022583	ENSG00000143226
ENSECAG00000022583	ENSG00000143226
ENSECAG00000022583	ENSG00000162747
ENSECAG00000022584	ENSG00000130158
ENSECAG00000022584	ENSG00000130158
ENSECAG00000022585	ENSG00000142875
ENSECAG00000022587	ENSG00000089693
ENSECAG00000022588	ENSG00000147697
ENSECAG00000022588	ENSG00000147697
ENSECAG00000022590	ENSG00000225523
ENSECAG00000022592	ENSG00000229183
ENSECAG00000022593	ENSG00000116039
ENSECAG00000022594	ENSG00000136155
ENSECAG00000022594	ENSG00000136155
ENSECAG00000022595	ENSG00000181264
ENSECAG00000026986	ENSG00000131864
ENSECAG00000026899	ENSG00000083099
ENSECAG00000022599	ENSG00000163918
ENSECAG00000022600	ENSG00000104450
ENSECAG00000022601	ENSG00000059378
ENSECAG00000022602	ENSG00000144857
ENSECAG00000022603	ENSG00000154845
ENSECAG00000022603	ENSG00000154845
ENSECAG00000022603	ENSG00000154845
ENSECAG00000022604	ENSG00000114388
ENSECAG00000022605	ENSG00000189350
ENSECAG00000022606	ENSG00000136161
ENSECAG00000022607	ENSG00000132357
ENSECAG00000022608	ENSG00000204138
ENSECAG00000022609	ENSG00000120903
ENSECAG00000022610	ENSG00000168394
ENSECAG00000022611	ENSG00000091656
ENSECAG00000022612	ENSG00000282966
ENSECAG00000022613	ENSG00000113575
ENSECAG00000022614	ENSG00000126453
ENSECAG00000022615	ENSG00000184840
ENSECAG00000022616	ENSG00000116329
ENSECAG00000022617	ENSG00000132356
ENSECAG00000022618	ENSG00000163362
ENSECAG00000022619	ENSG00000261221
ENSECAG00000022620	ENSG00000136045
ENSECAG00000022622	ENSG00000176893
ENSECAG00000022623	ENST00000611124
ENSECAG00000022624	ENSG00000161180
ENSECAG00000022626	ENSG00000122435
ENSECAG00000022627	ENSG00000110955
ENSECAG00000022628	ENSG00000134748
ENSECAG00000022629	ENSG00000162383
ENSECAG00000022630	ENSG00000160868
ENSECAG00000022631	ENSG00000102390
ENSECAG00000022632	ENSG00000167972
ENSECAG00000022634	ENSG00000205495
ENSECAG00000022635	ENSG00000103657
ENSECAG00000022636	ENSG00000069493
ENSECAG00000022638	ENSG00000075651
ENSECAG00000022639	ENSG00000165985
ENSECAG00000022640	ENSG00000149100
ENSECAG00000022641	ENSG00000128228
ENSECAG00000022642	ENSG00000213999
ENSECAG00000022643	ENSG00000205495
ENSECAG00000022644	ENSG00000184293
ENSECAG00000022645	ENSG00000257923
ENSECAG00000022646	ENSG00000115325
ENSECAG00000022647	ENSG00000164695
ENSECAG00000022648	ENSG00000123094
ENSECAG00000022649	ENSG00000170365
ENSECAG00000022650	ENSG00000165275
ENSECAG00000022651	ENSG00000205495
ENSECAG00000022653	ENSG00000138448
ENSECAG00000022653	ENSG00000138448
ENSECAG00000022654	ENSG00000111269
ENSECAG00000022655	ENSG00000063127
ENSECAG00000022656	ENSG00000184389
ENSECAG00000022657	ENSG00000166822
ENSECAG00000022658	ENSG00000205495
ENSECAG00000022659	ENSG00000006606
ENSECAG00000022660	ENSG00000125637
ENSECAG00000022663	ENSG00000086504
ENSECAG00000022664	ENSG00000112335
ENSECAG00000022666	ENSG00000100453
ENSECAG00000022667	ENSG00000049768
ENSECAG00000022668	ENSG00000185033
ENSECAG00000022670	ENSG00000047056
ENSECAG00000022671	ENSG00000180974
ENSECAG00000022673	ENSG00000179299
ENSECAG00000022674	ENSG00000128346
ENSECAG00000022675	ENSG00000117385
ENSECAG00000022676	ENSG00000151014
ENSECAG00000022677	ENSG00000140563
ENSECAG00000022678	ENSG00000091137
ENSECAG00000022678	ENSG00000091137
ENSECAG00000022679	ENSG00000176798
ENSECAG00000022680	ENSG00000130270
ENSECAG00000022680	ENSG00000130270
ENSECAG00000022680	ENSG00000130270
ENSECAG00000022681	ENSG00000101104
ENSECAG00000022682	ENSG00000159063
ENSECAG00000022683	ENSG00000169218
ENSECAG00000022684	ENSG00000198231
ENSECAG00000022684	ENSG00000198231
ENSECAG00000022685	ENST00000321961
ENSECAG00000022686	ENSG00000135324
ENSECAG00000022687	ENSG00000134910
ENSECAG00000022689	ENSG00000168634
ENSECAG00000022690	ENSG00000115758
ENSECAG00000022691	ENSG00000180974
ENSECAG00000022692	ENSG00000152795
ENSECAG00000022693	ENSG00000122545
ENSECAG00000022694	ENSG00000175582
ENSECAG00000022695	ENSG00000166963
ENSECAG00000026966	ENSG00000184788
ENSECAG00000026922	ENSG00000262919
ENSECAG00000026822	ENSG00000165775
ENSECAG00000015436	ENSG00000148735
ENSECAG00000015436	ENSG00000148735
ENSECAG00000022697	ENSG00000269113
ENSECAG00000022698	ENSG00000135315
ENSECAG00000022699	ENSG00000170927
ENSECAG00000022699	ENSG00000170927
ENSECAG00000022699	ENSG00000170927
ENSECAG00000022700	ENSG00000011258
ENSECAG00000022701	ENSG00000173992
ENSECAG00000022702	ENSG00000196914
ENSECAG00000022702	ENSG00000196914
ENSECAG00000022702	ENSG00000196914
ENSECAG00000022703	ENSG00000054219
ENSECAG00000022704	ENSG00000122882
ENSECAG00000022705	ENSG00000172349
ENSECAG00000008102	ENSG00000099308
ENSECAG00000008102	ENSG00000099308
ENSECAG00000022707	ENSG00000144837
ENSECAG00000022708	ENSG00000186952
ENSECAG00000022709	ENSG00000069509
ENSECAG00000022710	ENSG00000100897
ENSECAG00000022712	ENSG00000160688
ENSECAG00000022713	ENSG00000159763
ENSECAG00000022714	ENSG00000125657
ENSECAG00000022715	ENSG00000189184
ENSECAG00000022716	ENST00000616329
ENSECAG00000022717	ENSG00000143870
ENSECAG00000022718	ENSG00000156697
ENSECAG00000022720	ENSG00000167528
ENSECAG00000022721	ENSG00000137936
ENSECAG00000022722	ENSG00000135476
ENSECAG00000022723	ENSG00000181609
ENSECAG00000022724	ENSG00000003137
ENSECAG00000022725	ENSG00000184154
ENSECAG00000022727	ENSG00000160563
ENSECAG00000022730	ENSG00000186795
ENSECAG00000022731	ENSG00000142156
ENSECAG00000022732	ENSG00000176787
ENSECAG00000022733	ENSG00000167769
ENSECAG00000022734	ENSG00000163082
ENSECAG00000022735	ENSG00000142197
ENSECAG00000022735	ENSG00000142197
ENSECAG00000022737	ENSG00000086205
ENSECAG00000022738	ENSG00000183111
ENSECAG00000022739	ENSG00000167434
ENSECAG00000022741	ENSG00000163171
ENSECAG00000022742	ENSG00000077420
ENSECAG00000022742	ENSG00000077420
ENSECAG00000022743	ENSG00000076650
ENSECAG00000022744	ENSG00000100263
ENSECAG00000022745	ENSG00000176787
ENSECAG00000022747	ENSG00000237330
ENSECAG00000022748	ENSG00000281526
ENSECAG00000022749	ENSG00000282624
ENSECAG00000022750	ENSG00000005075
ENSECAG00000022751	ENSG00000215203
ENSECAG00000022752	ENSG00000126883
ENSECAG00000022754	ENSG00000128203
ENSECAG00000022755	ENSG00000163577
ENSECAG00000022756	ENSG00000197548
ENSECAG00000022757	ENSG00000229859
ENSECAG00000022758	ENSG00000196689
ENSECAG00000022759	ENSG00000002726
ENSECAG00000022760	ENSG00000164744
ENSECAG00000022762	ENSG00000132434
ENSECAG00000022763	ENSG00000082258
ENSECAG00000022764	ENSG00000134545
ENSECAG00000022765	ENSG00000144161
ENSECAG00000022769	ENSG00000137502
ENSECAG00000022770	ENSG00000183255
ENSECAG00000022772	ENSG00000226660
ENSECAG00000022774	ENSG00000178172
ENSECAG00000022775	ENSG00000164035
ENSECAG00000022776	ENSG00000115828
ENSECAG00000022777	ENSG00000279906
ENSECAG00000022778	ENSG00000282204
ENSECAG00000022780	ENSG00000141540
ENSECAG00000022781	ENSG00000183317
ENSECAG00000022783	ENSG00000282204
ENSECAG00000022784	ENSG00000162521
ENSECAG00000022785	ENSG00000105248
ENSECAG00000022786	ENSG00000177628
ENSECAG00000022787	ENSG00000185825
ENSECAG00000022788	ENSG00000182040
ENSECAG00000022789	ENSG00000139537
ENSECAG00000022790	ENSG00000198586
ENSECAG00000022791	ENSG00000134545
